signal_day,eval_day,ticker,ratio,verdict,candle_pos,gap_%,entry,outcome,gross_%,net_%,bucket,intraday_signal
2026-06-02,2026-06-03,LOBO,297.2,중립,전고점돌파,-7.3,0.8,open,7.5,5.0,07:30,중립
2026-06-02,2026-06-03,LOBO,297.2,중립,전고점돌파,-7.3,0.8279,open,3.88,1.38,08:00,매수관심
2026-06-02,2026-06-03,LOBO,297.2,중립,전고점돌파,-7.3,0.8421,open,2.13,-0.37,08:30,중립
2026-06-02,2026-06-03,LOBO,297.2,중립,전고점돌파,-7.3,0.8434,open,1.97,-0.53,09:00,중립
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.57,open,-12.11,-14.61,05:30,정보부족
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.49,open,2.24,-0.26,06:00,강한매도
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.486,open,3.09,0.59,06:30,중립
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.4871,open,2.85,0.35,07:00,중립
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.4888,open,2.5,-0.0,07:30,중립
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.4851,open,3.28,0.78,08:00,매수관심
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.5003,open,0.14,-2.36,08:30,중립
2026-06-02,2026-06-03,HKIT,237.0,강한매도,전저점이탈,-8.1,0.5336,open,-6.11,-8.61,09:00,강한매수
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.21,open,2.14,-0.36,05:30,정보부족
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.09,open,5.13,2.63,06:00,매도주의
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.04,open,6.44,3.94,06:30,매수관심
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.18,open,2.87,0.37,07:00,매수관심
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.14,open,3.86,1.36,07:30,중립
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.17,open,3.12,0.62,08:00,매도주의
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.28,open,0.47,-2.03,08:30,매도주의
2026-06-02,2026-06-03,VSA,208.0,매도주의,전고점돌파,-9.1,4.2,open,2.38,-0.12,09:00,중립
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.17,open,-2.56,-5.06,05:30,정보부족
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.18,open,-3.39,-5.89,06:00,중립
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.21,open,-5.79,-8.29,06:30,매수관심
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.1802,open,-3.41,-5.91,07:00,매도주의
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.185,open,-3.8,-6.3,07:30,강한매수
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.19,open,-4.2,-6.7,08:00,매수관심
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.12,open,1.79,-0.71,08:30,강한매도
2026-06-02,2026-06-03,GMEX,185.4,중립,잔구간,-8.6,1.13,open,0.88,-1.62,09:00,강한매도
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,1.88,open,2.13,-0.37,05:30,정보부족
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,1.86,open,3.23,0.73,06:00,중립
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,1.85,open,3.78,1.28,06:30,중립
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,1.95,open,-1.54,-4.04,07:00,강한매수
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,1.9705,open,-2.56,-5.06,07:30,매수관심
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,2.0,open,-4.0,-6.5,08:00,중립
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,2.03,open,-5.42,-7.92,08:30,매수관심
2026-06-02,2026-06-03,STAK,150.0,강한매수,전고점돌파,-1.1,2.02,open,-4.95,-7.45,09:00,중립
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.55,open,-0.65,-3.15,05:30,정보부족
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.55,open,-0.65,-3.15,06:00,중립
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.53,open,0.65,-1.85,06:30,매도주의
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.5,open,2.67,0.17,07:00,강한매도
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.51,open,1.99,-0.51,07:30,중립
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.5,open,2.67,0.17,08:00,매도주의
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.52,open,1.32,-1.18,08:30,매수관심
2026-06-02,2026-06-03,CTNT,116.1,매도주의,잔구간,-6.1,1.5,open,2.67,0.17,09:00,중립
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.79,open,1.58,-0.92,05:30,정보부족
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.7,open,4.05,1.55,06:00,강한매도
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.61,open,6.65,4.15,06:30,강한매도
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.73,open,3.22,0.72,07:00,매수관심
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.7848,open,1.72,-0.78,07:30,매수관심
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.8013,open,1.28,-1.22,08:00,강한매수
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.78,open,1.85,-0.65,08:30,중립
2026-06-02,2026-06-03,ANY,98.5,중립,잔구간,-3.1,3.7816,open,1.81,-0.69,09:00,매수관심
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.12,open,-0.32,-2.82,05:30,정보부족
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.12,open,-0.32,-2.82,06:00,중립
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.11,open,0.0,-2.5,06:30,중립
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.1026,open,0.24,-2.26,07:00,중립
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.1002,open,0.32,-2.18,07:30,매도주의
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.12,open,-0.32,-2.82,08:00,매수관심
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.0807,open,0.95,-1.55,08:30,중립
2026-06-02,2026-06-03,FULC,87.4,중립,전저점이탈,-0.6,3.08,open,0.97,-1.53,09:00,강한매도
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.5501,open,33.54,31.04,05:30,정보부족
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.5357,open,37.13,34.63,06:00,매도주의
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.543,open,35.29,32.79,06:30,중립
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.55,open,33.56,31.06,07:00,중립
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.5833,open,25.94,23.44,07:30,매수관심
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.73,open,0.63,-1.87,08:00,강한매수
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.6647,open,10.52,8.02,08:30,중립
2026-06-02,2026-06-03,DEVS,78.3,강한매수,전고점돌파,-8.6,0.7329,open,0.23,-2.27,09:00,강한매수
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.6605,open,1.44,-1.06,05:30,정보부족
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.6189,open,8.26,5.76,06:00,강한매도
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.6255,open,7.11,4.61,06:30,중립
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.6536,open,2.51,0.01,07:00,강한매수
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.678,open,-1.18,-3.68,07:30,중립
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.6714,open,-0.21,-2.71,08:00,강한매수
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.658,open,1.82,-0.68,08:30,중립
2026-06-02,2026-06-03,UFG,62.9,중립,완만한상승,-11.7,0.663,open,1.06,-1.44,09:00,강한매수
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.94,open,-17.78,-20.28,05:30,정보부족
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.98,open,-19.44,-21.94,06:00,중립
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.86,open,-14.25,-16.75,06:30,중립
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.85,open,-13.78,-16.28,07:00,중립
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.85,open,-13.78,-16.28,07:30,중립
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.89,open,-15.61,-18.11,08:00,중립
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.84,open,-13.32,-15.82,08:30,매도주의
2026-06-02,2026-06-03,WCT,62.2,강한매도,전저점이탈,110.9,1.84,open,-13.32,-15.82,09:00,중립
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4001,open,9.97,7.47,05:30,정보부족
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.401,open,9.73,7.23,06:00,매도주의
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4,open,10.0,7.5,06:30,매수관심
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4387,open,0.3,-2.2,07:00,매수관심
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4236,open,3.87,1.37,07:30,강한매수
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4036,open,9.02,6.52,08:00,매도주의
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4011,open,9.7,7.2,08:30,매도주의
2026-06-03,2026-06-04,SELX,2037.5,매수관심,전고점돌파,-12.1,0.4274,open,2.95,0.45,09:00,강한매수
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.48,open,-13.43,-15.93,05:30,정보부족
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.6,open,-15.0,-17.5,06:00,중립
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.1595,open,-8.92,-11.42,06:30,강한매도
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.25,open,-10.24,-12.74,07:00,중립
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.22,open,-9.81,-12.31,07:30,중립
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,6.2,open,-9.52,-12.02,08:00,중립
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,5.9644,open,-5.94,-8.44,08:30,중립
2026-06-03,2026-06-04,XOS,1881.6,강한매수,전고점돌파,-13.1,5.7192,open,-1.91,-4.41,09:00,매도주의
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.05,open,-2.44,-4.94,05:30,정보부족
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.03,open,-1.48,-3.98,06:00,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,1.97,open,1.52,-0.98,06:30,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.12,open,-5.66,-8.16,07:00,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.05,open,-2.44,-4.94,07:30,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.05,open,-2.44,-4.94,08:00,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.06,open,-2.91,-5.41,08:30,중립
2026-06-03,2026-06-04,WCT,606.5,강한매수,전고점돌파,-20.2,2.05,open,-2.44,-4.94,09:00,매도주의
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,6.2512,open,0.78,-1.72,05:30,정보부족
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,6.27,open,0.48,-2.02,06:00,중립
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,6.02,open,4.65,2.15,06:30,강한매도
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,5.75,open,9.57,7.07,07:00,강한매도
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,5.85,open,7.69,5.19,07:30,중립
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,5.79,open,8.81,6.31,08:00,중립
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,6.08,open,3.62,1.12,08:30,매수관심
2026-06-03,2026-06-04,SDOT,259.6,중립,전고점돌파,-7.4,6.19,open,1.78,-0.72,09:00,매도주의
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.8206,open,-1.26,-3.76,05:30,정보부족
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.91,open,-4.3,-6.8,06:00,중립
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.75,open,1.27,-1.23,06:30,매도주의
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.605,open,6.91,4.41,07:00,매도주의
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.93,open,-4.95,-7.45,07:30,매수관심
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.8197,open,-1.23,-3.73,08:00,중립
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.8,open,-0.54,-3.04,08:30,매도주의
2026-06-03,2026-06-04,LASE,259.4,중립,전고점돌파,-9.9,2.8095,open,-0.87,-3.37,09:00,중립
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.76,open,0.0,-2.5,05:30,정보부족
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.76,open,0.0,-2.5,06:00,중립
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.75,open,0.21,-2.29,06:30,매도주의
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.7,open,1.28,-1.22,07:00,강한매도
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.99,open,-4.61,-7.11,07:30,매수관심
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.9338,open,-3.52,-6.02,08:00,중립
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.895,open,-2.76,-5.26,08:30,중립
2026-06-03,2026-06-04,ANY,195.7,강한매수,전고점돌파,-15.8,4.751,open,0.19,-2.31,09:00,매도주의
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.581,open,-28.43,-30.93,05:30,정보부족
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.6244,open,-30.34,-32.84,06:00,중립
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.5903,open,-28.85,-31.35,06:30,매도주의
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.5655,open,-27.72,-30.22,07:00,매도주의
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.6089,open,-29.67,-32.17,07:30,중립
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.5717,open,-28.01,-30.51,08:00,중립
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.2245,open,-7.59,-10.09,08:30,강한매도
2026-06-03,2026-06-04,ZCMD,138.5,중립,전저점부근,-5.6,1.178,open,-3.95,-6.45,09:00,중립
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.55,open,-12.16,-14.66,05:30,정보부족
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.5,open,-10.4,-12.9,06:00,중립
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.16,open,3.7,1.2,06:30,매도주의
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.17,open,3.23,0.73,07:00,중립
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.15,open,4.19,1.69,07:30,강한매수
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.02,open,10.89,8.39,08:00,매도주의
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.03,open,10.34,7.84,08:30,중립
2026-06-03,2026-06-04,TWAV,137.1,중립,잔구간,79.6,2.05,open,9.27,6.77,09:00,중립
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.3912,open,5.78,3.28,05:30,정보부족
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.4001,open,3.42,0.92,06:00,매수관심
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.3879,open,6.68,4.18,06:30,매도주의
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.392,open,5.56,3.06,07:00,중립
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.37,open,11.84,9.34,07:30,강한매도
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.36,open,14.94,12.44,08:00,강한매수
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.347,open,19.25,16.75,08:30,매도주의
2026-06-03,2026-06-04,HKIT,130.1,중립,전저점부근,-13.1,0.36,open,14.94,12.44,09:00,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.25,open,2.77,0.27,05:30,정보부족
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.3,open,1.21,-1.29,06:00,매도주의
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.29,open,1.52,-0.98,06:30,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.31,open,0.91,-1.59,07:00,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.19,open,4.7,2.2,07:30,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.18,open,5.03,2.53,08:00,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.16,open,5.7,3.2,08:30,중립
2026-06-03,2026-06-04,STAK,123.5,강한매수,전고점돌파,-10.0,3.28,open,1.83,-0.67,09:00,강한매수
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.81,open,0.55,-1.95,05:30,정보부족
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.81,open,0.55,-1.95,06:00,매수관심
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.8,open,1.11,-1.39,06:30,강한매도
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.79,open,1.68,-0.82,07:00,매도주의
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.79,open,1.68,-0.82,07:30,매도주의
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.78,open,2.25,-0.25,08:00,매수관심
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.75,open,4.0,1.5,08:30,강한매도
2026-06-03,2026-06-04,KUST,111.5,강한매도,전저점이탈,0.0,1.79,open,1.68,-0.82,09:00,중립
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.06,open,-1.46,-3.96,05:30,정보부족
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.12,open,-4.25,-6.75,06:00,매수관심
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.07,open,-1.93,-4.43,06:30,매도주의
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.09,open,-2.87,-5.37,07:00,중립
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.1,open,-3.33,-5.83,07:30,중립
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.1,open,-3.33,-5.83,08:00,매수관심
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.06,open,-1.46,-3.96,08:30,중립
2026-06-03,2026-06-04,CISS,51.1,중립,잔구간,-6.8,2.18,open,-6.88,-9.38,09:00,중립
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.5215,open,-4.12,-6.62,05:30,정보부족
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.5245,open,-4.67,-7.17,06:00,중립
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.511,open,-2.15,-4.65,06:30,매도주의
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.527,open,-5.12,-7.62,07:00,중립
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.4937,open,1.28,-1.22,07:30,강한매도
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.4973,open,0.54,-1.96,08:00,중립
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.4896,open,2.12,-0.38,08:30,중립
2026-06-03,2026-06-04,RUBI,49.6,중립,잔구간,-13.1,0.5114,open,-2.23,-4.73,09:00,매수관심
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.8599,open,1.17,-1.33,05:30,정보부족
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.8599,open,1.17,-1.33,06:00,정보부족
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.854,open,1.87,-0.63,06:30,매도주의
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.8629,open,0.82,-1.68,07:00,강한매수
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.8854,open,-1.74,-4.24,07:30,중립
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.89,open,-2.25,-4.75,08:00,매도주의
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.88,open,-1.14,-3.64,08:30,매도주의
2026-06-03,2026-06-04,FEED,44.4,매도주의,전저점이탈,0.0,0.8897,open,-2.21,-4.71,09:00,매도주의
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.844,open,18.48,15.98,05:30,정보부족
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.8604,open,16.23,13.73,06:00,매도주의
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.87,open,14.94,12.44,06:30,중립
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.919,open,8.81,6.31,07:00,중립
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.8874,open,12.69,10.19,07:30,매도주의
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.9399,open,6.39,3.89,08:00,매수관심
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.9647,open,3.66,1.16,08:30,매수관심
2026-06-03,2026-06-04,FNGR,39.4,강한매수,전고점돌파,-5.8,0.93,open,7.53,5.03,09:00,중립
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.78,open,11.64,9.14,05:30,정보부족
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.84,open,9.9,7.4,06:00,중립
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.56,open,18.54,16.04,06:30,강한매도
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.68,open,14.67,12.17,07:00,강한매수
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.8693,open,9.06,6.56,07:30,강한매수
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.81,open,10.76,8.26,08:00,중립
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,3.86,open,9.33,6.83,08:30,매수관심
2026-06-04,2026-06-05,VERU,1324.6,강한매수,전고점돌파,-10.6,4.32,open,-2.31,-4.81,09:00,강한매수
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.6103,open,9.92,7.42,05:30,정보부족
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.68,open,5.36,2.86,06:00,중립
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.64,open,7.93,5.43,06:30,중립
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.75,open,1.14,-1.36,07:00,강한매수
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.64,open,7.93,5.43,07:30,매도주의
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.625,open,8.92,6.42,08:00,중립
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.66,open,6.63,4.13,08:30,매수관심
2026-06-04,2026-06-05,TWAV,528.6,매도주의,전고점돌파,0.0,1.6595,open,6.66,4.16,09:00,매수관심
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.04,open,5.92,3.42,05:30,정보부족
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.06,open,5.23,2.73,06:00,중립
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.06,open,5.23,2.73,06:30,매도주의
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.13,open,2.88,0.38,07:00,강한매수
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.09,open,4.21,1.71,07:30,중립
2026-06-04,2026-06-05,INDP,452.1,강한매수,전고점돌파,-36.0,3.08,open,4.55,2.05,08:00,중립
