code,name,market,ratio,last_close,day_chg_%,latest_vol,baseline_vol,trade_value_억
088130,동아엘텍,KOSDAQ,0.9,6360.0,-3.8,169146,197820,10.8
138080,오이솔루션,KOSDAQ,0.9,28850.0,-4.6,248663,262169,71.7
011170,롯데케미칼,KOSPI,0.9,79800.0,-2.6,152466,164581,121.7
042370,비츠로테크,KOSDAQ,0.9,11210.0,-3.4,213350,240680,23.9
308080,바이젠셀,KOSDAQ,0.9,7290.0,-4.5,271753,313291,19.8
033500,동성화인텍,KOSDAQ,0.9,19730.0,-2.3,155517,182743,30.7
446540,메가터치,KOSDAQ,0.9,7700.0,0.0,225496,256585,17.4
110990,디아이티,KOSDAQ,0.9,24400.0,-0.4,141185,161691,34.4
402490,그린리소스,KOSDAQ,0.9,10830.0,-4.9,237638,252568,25.7
417840,저스템,KOSDAQ,0.9,15700.0,-1.2,706761,754032,111.0
289080,SV인베스트먼트,KOSDAQ,0.9,2330.0,-4.1,389337,434470,9.1
001230,동국홀딩스,KOSPI,0.9,2010.0,-3.8,565824,631925,11.4
328130,루닛,KOSDAQ,0.9,13690.0,-6.9,473715,543335,64.9
000990,DB하이텍,KOSPI,0.9,153800.0,-3.0,488841,517479,751.8
382800,지앤비에스 에코,KOSDAQ,0.9,6160.0,-3.3,456565,489487,28.1
267320,나인테크,KOSDAQ,0.9,2550.0,-5.6,407428,476988,10.4
025860,남해화학,KOSPI,0.9,6310.0,-3.4,320207,344015,20.2
015590,DKME,KOSPI,0.9,2270.0,1.1,284527,324657,6.5
365330,에스와이스틸텍,KOSDAQ,0.9,2255.0,-8.7,548775,633940,12.4
090460,비에이치,KOSPI,0.9,26750.0,-7.3,594699,627641,159.1
088980,맥쿼리인프라,KOSPI,0.9,10840.0,-0.6,2123328,2433198,230.2
377190,디앤디플랫폼리츠,KOSPI,0.9,2010.0,0.2,1974209,2145673,39.7
000100,유한양행,KOSPI,0.9,78200.0,-1.1,196170,224649,153.4
056080,유진로봇,KOSDAQ,0.9,18450.0,-4.4,183075,207628,33.8
005860,한일사료,KOSDAQ,0.9,2460.0,-3.7,455051,516218,11.2
034230,파라다이스,KOSPI,0.9,14720.0,-2.5,608219,664154,89.5
290650,엘앤씨바이오,KOSDAQ,0.9,80800.0,-6.4,287240,314167,232.1
041440,현대에버다임,KOSDAQ,0.9,7790.0,-7.5,245402,271564,19.1
004100,태양금속,KOSPI,0.9,3000.0,-2.6,618575,678671,18.6
033790,피노,KOSDAQ,0.8,9090.0,2.4,626414,762302,56.9
090360,로보스타,KOSDAQ,0.8,103800.0,0.3,318601,404583,330.7
001200,유진투자증권,KOSPI,0.8,4835.0,-1.2,546866,687427,26.4
011930,신성이엔지,KOSPI,0.8,21200.0,-3.4,297697,383740,63.1
015860,일진홀딩스,KOSPI,0.8,7210.0,-1.0,191403,246264,13.8
451800,한화리츠,KOSPI,0.8,4920.0,2.3,321599,415593,15.8
395400,SK리츠,KOSPI,0.8,6030.0,2.6,570895,678679,34.4
378800,샤페론,KOSDAQ,0.8,1206.0,-5.8,602930,758574,7.3
257720,실리콘투,KOSDAQ,0.8,33850.0,-3.4,364022,465005,123.2
083450,GST,KOSDAQ,0.8,57400.0,-1.7,292584,348994,167.9
450080,에코프로머티,KOSPI,0.8,54300.0,-4.2,297129,377239,161.3
187660,페니트리움바이오,KOSDAQ,0.8,6240.0,-6.2,409339,489998,25.5
020150,롯데에너지머티리얼즈,KOSPI,0.8,51400.0,-6.9,172022,220810,88.4
007070,GS리테일,KOSPI,0.8,23250.0,-2.7,160110,197590,37.2
243840,신흥에스이씨,KOSDAQ,0.8,5970.0,-4.8,153633,195645,9.2
102120,어보브반도체,KOSDAQ,0.8,10220.0,-3.5,149715,191474,15.3
060370,LS마린솔루션,KOSDAQ,0.8,29700.0,-5.0,158033,195963,46.9
000240,한국앤컴퍼니,KOSPI,0.8,24500.0,-4.1,155367,199278,38.1
253840,수젠텍,KOSDAQ,0.8,4630.0,-4.6,160373,195856,7.4
039860,나노엔텍,KOSDAQ,0.8,4230.0,-2.9,175241,212458,7.4
001040,CJ,KOSPI,0.8,184800.0,1.0,142866,186526,264.0
174900,앱클론,KOSDAQ,0.8,31350.0,-7.8,150075,199872,47.0
049630,재영솔루텍,KOSDAQ,0.8,8960.0,-3.8,219032,280222,19.6
019180,티에이치엔,KOSPI,0.8,7050.0,-4.1,191931,239971,13.5
380550,뉴로핏,KOSDAQ,0.8,12410.0,-6.3,150187,192738,18.6
211270,AP위성,KOSDAQ,0.8,11090.0,-5.0,145522,188906,16.1
015760,한국전력,KOSPI,0.8,39450.0,-2.6,2759986,3364256,1088.8
009420,한올바이오파마,KOSPI,0.8,54700.0,-2.3,258412,312697,141.4
000720,현대건설,KOSPI,0.8,133900.0,-3.9,821218,974982,1099.6
353200,대덕전자,KOSPI,0.8,168000.0,-3.6,831125,1028056,1396.3
073010,케이에스피,KOSDAQ,0.8,3675.0,-6.5,174035,218900,6.4
042940,상지건설,KOSDAQ,0.8,7610.0,-4.2,145965,178881,11.1
001340,PKC,KOSPI,0.8,5910.0,-1.3,214290,275237,12.7
279570,케이뱅크,KOSPI,0.8,6890.0,-4.3,8429321,10100654,580.8
076610,해성옵틱스,KOSDAQ,0.8,1202.0,-6.8,1147695,1524227,13.8
036460,한국가스공사,KOSPI,0.8,34650.0,-3.9,211662,273164,73.3
251270,넷마블,KOSPI,0.8,40250.0,-3.4,245154,297387,98.7
010950,S-Oil,KOSPI,0.8,105300.0,-4.1,291385,345816,306.8
037560,LG헬로비전,KOSPI,0.8,2095.0,-3.7,866119,1045683,18.1
028300,HLB,KOSDAQ,0.8,50600.0,-0.4,730106,906209,369.4
035890,서희건설,KOSDAQ,0.8,2285.0,-5.0,723334,888567,16.5
486990,노타,KOSDAQ,0.8,25050.0,-5.3,190384,243623,47.7
067170,오텍,KOSDAQ,0.8,2445.0,-17.3,1258879,1646269,30.8
144960,뉴파워프라즈마,KOSDAQ,0.8,8750.0,-2.5,506746,596624,44.3
161390,한국타이어앤테크놀로지,KOSPI,0.8,65800.0,-2.9,388706,469884,255.8
064260,다날,KOSDAQ,0.8,5160.0,-4.4,464533,614369,24.0
330590,롯데리츠,KOSPI,0.8,3985.0,0.6,420531,533357,16.8
099430,바이오플러스,KOSDAQ,0.8,4405.0,-3.8,316835,390210,14.0
034830,한국토지신탁,KOSPI,0.8,1241.0,-1.4,473836,619019,5.9
003620,KG모빌리티,KOSPI,0.8,3105.0,-3.7,506874,654424,15.7
036710,심텍홀딩스,KOSDAQ,0.8,4830.0,-1.9,337870,398298,16.3
293580,나우IB,KOSDAQ,0.8,1611.0,-6.7,517377,612750,8.3
068270,셀트리온,KOSPI,0.8,173700.0,-0.5,387533,500727,673.1
120110,코오롱인더,KOSPI,0.8,66400.0,-6.6,206550,255095,137.1
451760,컨텍,KOSDAQ,0.8,12170.0,-6.7,199642,238421,24.3
085620,미래에셋생명,KOSPI,0.8,31800.0,3.9,5049584,6186618,1605.8
078150,HB테크놀러지,KOSDAQ,0.8,2750.0,-3.5,1390111,1732528,38.2
009830,한화솔루션,KOSPI,0.8,38200.0,-7.5,1495714,1971707,571.4
011200,HMM,KOSPI,0.8,20550.0,-7.0,1430588,1884795,294.0
475150,SK이터닉스,KOSPI,0.8,49000.0,-6.5,4963765,5998925,2432.2
025560,미래산업,KOSPI,0.8,43250.0,-2.1,178501,223598,77.2
096770,SK이노베이션,KOSPI,0.8,103700.0,-4.9,351745,456434,364.8
147830,제룡산업,KOSDAQ,0.8,7760.0,-2.3,181013,241051,14.0
103590,일진전기,KOSPI,0.8,86400.0,-2.8,302725,365578,261.6
005690,파미셀,KOSPI,0.8,14290.0,-3.4,520366,634841,74.4
272210,한화시스템,KOSPI,0.8,95900.0,-8.9,674875,823123,647.2
412350,레이저쎌,KOSDAQ,0.8,6200.0,1.1,276872,326879,17.2
001430,세아베스틸지주,KOSPI,0.8,43000.0,-7.0,206207,263665,88.7
142280,녹십자엠에스,KOSDAQ,0.8,3425.0,-4.5,302645,384414,10.4
347700,스피어,KOSDAQ,0.8,27375.0,-8.8,1041666,1343123,285.2
253590,네오셈,KOSDAQ,0.7,13240.0,-2.9,367304,503468,48.6
028050,삼성E&A,KOSPI,0.7,49600.0,-5.5,1837626,2522304,911.5
037030,파워넷,KOSDAQ,0.7,5450.0,-3.2,388102,547978,21.2
086960,MDS테크,KOSDAQ,0.7,2490.0,-0.4,349687,473791,8.7
476060,온코닉테라퓨틱스,KOSDAQ,0.7,16230.0,-4.2,182696,247123,29.7
183300,코미코,KOSDAQ,0.7,106900.0,0.0,209941,306005,224.4
037270,YG PLUS,KOSPI,0.7,3780.0,-3.7,210353,310489,8.0
051630,진양화학,KOSPI,0.7,2025.0,-7.1,513136,756403,10.4
440110,파두,KOSDAQ,0.7,104700.0,-1.2,590700,890524,618.5
003720,삼영,KOSPI,0.7,8280.0,-3.8,368065,501962,30.5
454910,두산로보틱스,KOSPI,0.7,102700.0,-3.3,513984,746344,527.9
192650,드림텍,KOSPI,0.7,5580.0,-3.8,571517,766575,31.9
456010,아이씨티케이,KOSDAQ,0.7,22150.0,-4.3,353118,517452,78.2
041190,우리기술투자,KOSDAQ,0.7,5580.0,-4.0,410964,594074,22.9
012800,대창,KOSPI,0.7,1275.0,-3.3,436312,621334,5.6
077360,덕산하이메탈,KOSDAQ,0.7,13680.0,-4.5,507009,769293,69.4
365550,ESR켄달스퀘어리츠,KOSPI,0.7,3995.0,0.1,418400,611037,16.7
074600,원익QnC,KOSDAQ,0.7,37900.0,-5.8,396543,557925,150.3
356680,엑스게이트,KOSDAQ,0.7,17510.0,-5.2,511137,704540,89.5
082270,젬백스,KOSDAQ,0.7,13910.0,-2.8,306217,432866,42.6
490470,세미파이브,KOSDAQ,0.7,26300.0,-2.0,330588,504771,86.9
001450,현대해상,KOSPI,0.7,39950.0,-0.5,486531,702858,194.4
016360,삼성증권,KOSPI,0.7,119500.0,-3.6,419216,581428,501.0
396300,세아메카닉스,KOSDAQ,0.7,4390.0,-4.7,409153,560383,18.0
100790,미래에셋벤처투자,KOSDAQ,0.7,25300.0,-7.0,1895636,2831563,479.6
001740,SK네트웍스,KOSPI,0.7,10740.0,-9.6,7315993,10376384,785.7
452260,한화갤러리아,KOSPI,0.7,2635.0,-6.2,1476721,1986256,38.9
052900,KX하이텍,KOSDAQ,0.7,1434.0,0.1,1686437,2398598,24.2
067310,하나마이크론,KOSDAQ,0.7,51500.0,1.6,1775942,2488343,914.6
006800,미래에셋증권,KOSPI,0.7,50900.0,1.0,2864363,3828119,1458.0
036540,SFA반도체,KOSDAQ,0.7,7200.0,-1.8,1853926,2739418,133.5
377300,카카오페이,KOSPI,0.7,46150.0,-0.3,200690,269426,92.6
012610,경인양행,KOSPI,0.7,4075.0,-3.2,204942,314843,8.4
004990,롯데지주,KOSPI,0.7,26500.0,-1.9,276769,387643,73.3
417200,LS머트리얼즈,KOSDAQ,0.7,16690.0,-5.7,682684,975643,113.9
281820,케이씨텍,KOSPI,0.7,91600.0,0.0,198801,281738,182.1
332570,PS일렉트로닉스,KOSDAQ,0.7,7120.0,-3.4,1143164,1701144,81.4
290690,소룩스,KOSDAQ,0.7,4755.0,-1.8,708190,1055007,33.7
264850,이랜시스,KOSDAQ,0.7,5200.0,-4.2,206082,279770,10.7
138040,메리츠금융지주,KOSPI,0.7,112100.0,-1.9,209303,310954,234.6
241520,DSC인베스트먼트,KOSDAQ,0.7,11000.0,-3.6,266657,357099,29.3
298830,슈어소프트테크,KOSDAQ,0.7,5140.0,-3.0,217140,323278,11.2
003000,부광약품,KOSPI,0.7,4485.0,-2.8,308468,431702,13.8
114090,GKL,KOSPI,0.7,11230.0,-3.9,258476,364447,29.0
274090,켄코아에어로스페이스,KOSDAQ,0.7,16350.0,-7.6,798322,1083615,130.5
218410,RFHIC,KOSDAQ,0.7,75300.0,-3.5,237153,326747,178.6
017670,SK텔레콤,KOSPI,0.7,96100.0,-2.9,1062759,1630561,1021.3
016380,KG스틸,KOSPI,0.7,5640.0,-3.6,293156,433223,16.5
050890,쏠리드,KOSDAQ,0.7,12390.0,-3.4,828015,1259990,102.6
252990,샘씨엔에스,KOSDAQ,0.7,14200.0,-1.5,721305,981312,102.4
000270,기아,KOSPI,0.7,160800.0,-3.3,905427,1297572,1455.9
005290,동진쎄미켐,KOSDAQ,0.7,62700.0,-2.8,696687,1047321,436.8
900290,GRT,KOSDAQ,0.7,3275.0,3.0,342500,482612,11.2
010660,화천기계,KOSPI,0.7,2980.0,-0.2,226555,317572,6.8
250060,모비스,KOSDAQ,0.7,3220.0,-3.6,166455,227568,5.4
059120,아진엑스텍,KOSDAQ,0.7,6890.0,-2.5,152858,234082,10.5
322310,오로스테크놀로지,KOSDAQ,0.7,29450.0,-0.2,165546,248722,48.8
039200,오스코텍,KOSDAQ,0.7,39750.0,-4.8,154028,216545,61.2
005250,녹십자홀딩스,KOSPI,0.7,11310.0,-3.6,163446,222747,18.5
006660,삼성공조,KOSPI,0.7,11280.0,-3.8,142376,202079,16.1
256840,한국비엔씨,KOSDAQ,0.7,2840.0,-5.2,241819,329389,6.9
0010F0,보원케미칼,KOSDAQ,0.7,3050.0,-6.2,171323,234404,5.2
339770,교촌에프앤비,KOSPI,0.7,3985.0,-1.8,142062,207937,5.7
092220,KEC,KOSPI,0.7,3850.0,-4.8,471562,721883,18.2
005880,대한해운,KOSPI,0.7,2065.0,-2.1,2302676,3351194,47.6
166090,하나머티리얼즈,KOSDAQ,0.7,68800.0,-4.4,192668,257257,132.6
161890,한국콜마,KOSPI,0.7,88100.0,-0.3,160881,222041,141.7
010140,삼성중공업,KOSPI,0.7,27800.0,-4.0,3329814,4967296,925.7
158430,아톤,KOSDAQ,0.7,5170.0,-2.6,167781,234097,8.7
212710,아이에스티이,KOSDAQ,0.7,10500.0,3.4,161702,238601,17.0
027360,아주IB투자,KOSDAQ,0.6,6400.0,-3.8,3612618,5924147,231.2
017800,현대엘리베이터,KOSPI,0.6,78800.0,-4.5,178804,323483,140.9
084370,유진테크,KOSDAQ,0.6,176000.0,0.5,186369,297190,328.0
356860,티엘비,KOSDAQ,0.6,90200.0,-2.0,158357,246554,142.8
319400,현대무벡스,KOSDAQ,0.6,33700.0,-6.8,786772,1270130,265.1
178320,서진시스템,KOSDAQ,0.6,69400.0,0.7,988940,1659261,686.3
004020,현대제철,KOSPI,0.6,33550.0,-3.9,466286,741423,156.4
060280,큐렉소,KOSDAQ,0.6,10360.0,-4.0,155171,246107,16.1
217190,제너셈,KOSDAQ,0.6,5970.0,-0.5,140331,246226,8.4
389260,대명에너지,KOSDAQ,0.6,16200.0,-9.3,228968,375399,37.1
024740,한일단조,KOSDAQ,0.6,2285.0,-4.0,239037,374422,5.5
018880,한온시스템,KOSPI,0.6,4630.0,-4.8,9780665,15222491,452.8
404990,신한서부티엔디리츠,KOSPI,0.6,4010.0,1.4,234811,366596,9.4
012200,계양전기,KOSPI,0.6,5900.0,-5.1,226256,374051,13.3
263750,펄어비스,KOSDAQ,0.6,39100.0,-2.9,218924,397909,85.6
027410,BGF,KOSPI,0.6,4070.0,-4.2,213347,342409,8.7
079160,CJ CGV,KOSPI,0.6,4595.0,-2.4,224837,361638,10.3
048770,TPC로보틱스,KOSDAQ,0.6,4130.0,-4.5,218752,385991,9.0
142210,유니트론텍,KOSDAQ,0.6,6690.0,-1.9,207932,372931,13.9
124500,아이티센글로벌,KOSDAQ,0.6,33150.0,-8.8,219592,394611,72.8
489790,한화비전,KOSPI,0.6,70700.0,-1.8,275378,452856,194.7
330860,네패스아크,KOSDAQ,0.6,52700.0,2.5,269111,475364,141.8
006360,GS건설,KOSPI,0.6,27950.0,-5.1,1105413,1751366,309.0
418420,라온텍,KOSDAQ,0.6,5510.0,-2.3,188134,312031,10.4
464080,에스오에스랩,KOSDAQ,0.6,12180.0,-6.8,183982,289049,22.4
459550,알트,KOSDAQ,0.6,1544.0,-6.7,602023,976792,9.3
036170,에이치엠넥스,KOSDAQ,0.6,3965.0,-0.5,735631,1137446,29.2
003690,코리안리,KOSPI,0.6,13870.0,-0.4,350772,591219,48.7
092200,디아이씨,KOSPI,0.6,6970.0,-8.5,1062927,1813431,74.1
055550,신한지주,KOSPI,0.6,101100.0,-1.9,1107337,1853431,1119.5
079370,제우스,KOSDAQ,0.6,11400.0,-1.9,194075,315418,22.1
007660,이수페타시스,KOSPI,0.6,121300.0,-2.2,734471,1176420,890.9
003160,디아이,KOSPI,0.6,29050.0,-0.9,263578,437981,76.6
114810,한솔아이원스,KOSDAQ,0.6,14610.0,-6.2,279368,446326,40.8
009410,태영건설,KOSPI,0.6,1743.0,-5.1,290510,469123,5.1
033160,엠케이전자,KOSDAQ,0.6,30000.0,-3.4,725112,1194399,217.5
000430,대원강업,KOSPI,0.6,4685.0,-7.8,444234,766889,20.8
003550,LG,KOSPI,0.6,109700.0,-2.5,376738,640825,413.3
281740,레이크머티리얼즈,KOSDAQ,0.6,16340.0,-4.3,359669,619630,58.8
085660,차바이오텍,KOSDAQ,0.6,12180.0,-3.2,181218,302592,22.1
098460,고영,KOSDAQ,0.6,34850.0,-1.8,1674042,2940626,583.4
001510,SK증권,KOSPI,0.6,3000.0,-5.1,3228233,5109483,96.8
090710,휴림로봇,KOSDAQ,0.6,10470.0,-4.6,2099081,3358700,219.8
012860,모베이스전자,KOSDAQ,0.6,3045.0,-3.6,440843,694203,13.4
125490,한라캐스트,KOSDAQ,0.6,11280.0,-6.5,498403,793966,56.2
217590,티엠씨,KOSPI,0.6,18080.0,-2.7,327434,560328,59.2
358570,지아이이노베이션,KOSDAQ,0.6,12530.0,-6.1,397849,669848,49.9
000370,한화손해보험,KOSPI,0.6,6840.0,-1.6,434104,691117,29.7
136480,하림,KOSDAQ,0.6,2815.0,-2.1,581466,996136,16.4
005940,NH투자증권,KOSPI,0.6,31500.0,-2.6,601441,994947,189.5
012030,DB,KOSPI,0.6,1893.0,-0.7,524706,871515,9.9
323410,카카오뱅크,KOSPI,0.6,22950.0,-3.0,636846,1001519,146.2
040350,크레오에스지,KOSDAQ,0.5,8380.0,-6.9,199642,420177,16.7
139130,iM금융지주,KOSPI,0.5,17360.0,-2.6,462967,860105,80.4
086790,하나금융지주,KOSPI,0.5,126600.0,-0.2,514489,1071270,651.3
232140,와이씨,KOSDAQ,0.5,15140.0,-2.9,499465,964897,75.6
073240,금호타이어,KOSPI,0.5,4810.0,-3.6,367120,715377,17.7
070300,엑스큐어,KOSDAQ,0.5,1332.0,-6.3,726438,1578739,9.7
271830,팸텍,KOSDAQ,0.5,1580.0,-1.8,944042,1960852,14.9
064400,LG씨엔에스,KOSPI,0.5,89700.0,-2.9,851132,1781401,763.5
123010,알엔티엑스,KOSDAQ,0.5,2165.0,-1.8,241680,515233,5.2
080580,오킨스전자,KOSDAQ,0.5,18040.0,-3.9,216554,435957,39.1
033780,KT&G,KOSPI,0.5,179800.0,-4.0,170771,311158,307.0
293940,신한알파리츠,KOSPI,0.5,5540.0,-0.9,176295,385415,9.8
034220,LG디스플레이,KOSPI,0.5,13450.0,-2.3,3460338,7348464,465.4
394800,쓰리빌리언,KOSDAQ,0.5,7020.0,-5.3,162265,298760,11.4
125020,티씨머티리얼즈,KOSDAQ,0.5,6760.0,-3.2,646572,1293624,43.7
007390,네이처셀,KOSDAQ,0.5,30800.0,-4.3,297044,642129,91.5
126640,화신정공,KOSDAQ,0.5,5730.0,-18.8,8854820,17034590,507.4
099440,스맥,KOSDAQ,0.5,3230.0,-3.0,193815,372362,6.3
030530,원익홀딩스,KOSDAQ,0.5,26600.0,-3.6,551390,1085069,146.7
388790,라이콤,KOSDAQ,0.5,6460.0,-10.2,1129471,2113039,73.0
261780,아리바이오랩,KOSDAQ,0.5,2715.0,-4.9,300842,613936,8.2
047810,한국항공우주,KOSPI,0.5,151800.0,-2.4,303978,597024,461.4
089970,브이엠,KOSDAQ,0.5,93800.0,7.1,583011,1071879,546.9
048410,현대바이오,KOSDAQ,0.5,9230.0,-4.8,616749,1362761,56.9
032640,LG유플러스,KOSPI,0.5,14990.0,-3.9,735089,1617400,110.2
025320,시노펙스,KOSDAQ,0.5,4470.0,-2.0,195201,395041,8.7
096250,와이즈넛,KOSDAQ,0.5,7470.0,29.9,174594,359670,13.0
015750,성우하이텍,KOSDAQ,0.5,6980.0,-2.0,212082,443757,14.8
035720,카카오,KOSPI,0.5,39300.0,-3.1,916590,1908601,360.2
316140,우리금융지주,KOSPI,0.5,31650.0,-1.6,1111332,2317146,351.7
030200,KT,KOSPI,0.4,54100.0,-2.2,240139,546517,129.9
0017J0,세미티에스,KOSDAQ,0.4,4825.0,-16.7,4589923,12681239,221.5
024060,흥구석유,KOSDAQ,0.4,10520.0,-4.0,350170,858044,36.8
033640,네패스,KOSDAQ,0.4,36250.0,-4.1,242750,545320,88.0
006920,모헨즈,KOSDAQ,0.4,3480.0,-7.2,255761,642814,8.9
138930,BNK금융지주,KOSPI,0.4,17780.0,-2.1,605336,1355127,107.6
030000,제일기획,KOSPI,0.4,19160.0,-4.2,343543,888675,65.8
200470,에이팩트,KOSDAQ,0.4,12100.0,-2.6,705867,1835956,85.4
175330,JB금융지주,KOSPI,0.4,26700.0,-2.0,316612,753580,84.5
024110,기업은행,KOSPI,0.4,21900.0,-2.4,644056,1645718,141.0
066430,아이로보틱스,KOSDAQ,0.3,3465.0,-4.3,2040694,8084675,70.7
035250,강원랜드,KOSPI,0.3,15240.0,-1.9,302770,913240,46.1
0117P0,피스피스스튜디오,KOSDAQ,0.3,7900.0,-7.6,589873,1725765,46.6
097800,윈팩,KOSDAQ,0.3,2765.0,-6.3,451377,1565480,12.5
089030,테크윙,KOSDAQ,0.3,60700.0,-2.3,1476545,4736965,896.3
043260,성호전자,KOSDAQ,0.3,40000.0,-6.3,1663769,4798594,665.5
003280,흥아해운,KOSPI,0.3,1774.0,-4.7,3041176,9435810,54.0
336370,솔루스첨단소재,KOSPI,0.2,11190.0,0.2,190345,773423,21.3
